timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T00:39:21.203+00:00,2697,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,0.0,0.0,0.0,0.0,186.63,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,1873.26,0.0,0.0,0.0,0.0,7.9
2026-06-05T00:39:21.326+00:00,2822,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.473,752.21,0.0,0.0,0.0,0.0,184.67,93.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,1967.29,0.0,0.0,0.0,0.0,-15.68
2026-06-05T00:39:21.453+00:00,2947,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,0.0,0.0,0.0,0.0,187.12,94.41,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2061.68,0.0,0.0,0.0,0.0,19.6
2026-06-05T00:39:21.576+00:00,3070,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.473,753.09,0.0,0.0,0.0,0.0,185.16,93.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2154.31,0.0,0.0,0.0,0.0,-15.93
2026-06-05T00:39:21.703+00:00,3195,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.521,756.03,0.0,0.0,0.0,0.0,186.87,94.41,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2248.82,0.0,0.0,0.0,0.0,13.68
2026-06-05T00:39:21.826+00:00,3319,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.01,17.424,749.41,0.0,0.0,0.0,0.0,185.16,93.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2341.74,0.0,0.0,0.0,0.0,-13.79
2026-06-05T00:39:21.952+00:00,3444,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,0.0,0.0,0.0,0.0,186.87,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2436.14,0.0,0.0,0.0,0.0,13.68
2026-06-05T00:39:22.076+00:00,3569,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.473,753.09,0.0,0.0,0.0,0.0,185.41,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2530.27,0.0,0.0,0.0,0.0,-11.68
2026-06-05T00:39:22.202+00:00,3693,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,0.0,0.0,0.0,0.0,187.12,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2623.91,0.0,0.0,0.0,0.0,13.79
2026-06-05T00:39:22.325+00:00,3818,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,0.0,0.0,0.0,0.0,185.16,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2718.31,0.0,0.0,0.0,0.0,-15.68
2026-06-05T00:39:22.449+00:00,3942,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.01,17.473,751.51,0.0,0.0,0.0,0.0,186.38,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2811.5,0.0,0.0,0.0,0.0,9.84
2026-06-05T00:39:22.575+00:00,4067,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.521,754.28,0.0,0.0,0.0,0.0,185.41,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,2905.78,0.0,0.0,0.0,0.0,-7.76
2026-06-05T00:39:22.703+00:00,4195,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.521,756.03,4.947,3.682,593.64,441.84,187.12,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3002.55,75.99,56.56,132.54,2265.37,13.36
2026-06-05T00:39:22.833+00:00,4325,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.923,3.215,590.76,385.8,186.63,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3100.72,152.78,106.71,259.49,1194.91,-3.77
