timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T00:49:58.538+00:00,89368,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.121,2.637,614.52,316.44,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,58696.5,35303.76,94000.26,0.0,0.0
2026-06-05T00:49:58.636+00:00,89497,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.165,2.661,619.8,319.32,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,58776.46,35344.95,94121.41,0.0,0.0
2026-06-05T00:49:58.764+00:00,89627,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.144,2.653,617.28,318.36,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,58856.7,35386.34,94243.04,0.0,0.0
2026-06-05T00:49:58.894+00:00,89756,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.181,2.676,621.72,321.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,58936.9,35427.76,94364.66,0.0,0.0
2026-06-05T00:49:59.073+00:00,89885,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.167,2.668,620.04,320.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59016.89,35469.06,94485.95,0.0,0.0
2026-06-05T00:49:59.172+00:00,90014,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.191,2.679,622.92,321.48,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59097.25,35510.53,94607.78,0.0,0.0
2026-06-05T00:49:59.283+00:00,90143,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.187,2.675,622.44,321.0,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59177.54,35551.94,94729.48,0.0,0.0
2026-06-05T00:49:59.411+00:00,90272,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.205,2.69,624.6,322.8,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59258.11,35593.58,94851.7,0.0,0.0
2026-06-05T00:49:59.541+00:00,90401,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.211,2.684,625.32,322.08,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59338.78,35635.13,94973.91,0.0,0.0
2026-06-05T00:49:59.669+00:00,90530,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.214,2.69,625.68,322.8,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59419.49,35676.77,95096.27,0.0,0.0
2026-06-05T00:49:59.852+00:00,90659,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.23,2.699,627.6,323.88,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59500.45,35718.55,95219.01,0.0,0.0
2026-06-05T00:49:59.953+00:00,90788,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.226,2.701,627.12,324.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59581.35,35760.36,95341.72,0.0,0.0
2026-06-05T00:50:00.058+00:00,90917,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.244,2.709,629.28,325.08,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59662.53,35802.3,95464.83,0.0,0.0
2026-06-05T00:50:00.188+00:00,91047,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.231,2.702,627.72,324.24,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59744.13,35844.45,95588.58,0.0,0.0
2026-06-05T00:50:00.316+00:00,91176,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.265,2.722,631.8,326.64,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59825.63,35886.59,95712.22,0.0,0.0
2026-06-05T00:50:00.447+00:00,91305,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.239,2.704,628.68,324.48,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59906.73,35928.44,95835.18,0.0,0.0
2026-06-05T00:50:00.584+00:00,91435,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.283,2.726,633.96,327.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,59989.15,35970.97,95960.12,0.0,0.0
2026-06-05T00:50:00.779+00:00,91564,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.235,2.708,628.2,324.96,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60070.19,36012.89,96083.08,0.0,0.0
2026-06-05T00:50:00.836+00:00,91693,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.289,2.735,634.68,328.2,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60152.06,36055.23,96207.29,0.0,0.0
2026-06-05T00:50:00.963+00:00,91822,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.168,2.675,620.16,321.0,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60232.06,36096.64,96328.7,0.0,0.0
2026-06-05T00:50:01.094+00:00,91951,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.2,2.689,624.0,322.68,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60312.56,36138.26,96450.82,0.0,0.0
2026-06-05T00:50:01.261+00:00,92080,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.122,2.656,614.64,318.72,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60391.85,36179.38,96571.22,0.0,0.0
2026-06-05T00:50:01.423+00:00,92209,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.195,2.695,623.4,323.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60472.26,36221.1,96693.36,0.0,0.0
2026-06-05T00:50:01.526+00:00,92338,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.126,2.647,615.12,317.64,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60551.62,36262.07,96813.69,0.0,0.0
2026-06-05T00:50:01.610+00:00,92468,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.181,2.672,621.72,320.64,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60632.44,36303.76,96936.19,0.0,0.0
2026-06-05T00:50:01.741+00:00,92597,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.129,2.65,615.48,318.0,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60711.84,36344.78,97056.61,0.0,0.0
2026-06-05T00:50:01.868+00:00,92726,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.18,2.678,621.6,321.36,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60792.02,36386.23,97178.25,0.0,0.0
2026-06-05T00:50:02.062+00:00,92855,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.139,2.658,616.68,318.96,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60871.57,36427.38,97298.95,0.0,0.0
2026-06-05T00:50:02.164+00:00,92984,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.181,2.676,621.72,321.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,60951.78,36468.8,97420.58,0.0,0.0
2026-06-05T00:50:02.264+00:00,93113,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.153,2.668,618.36,320.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61031.54,36510.1,97541.65,0.0,0.0
2026-06-05T00:50:02.388+00:00,93242,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.18,2.678,621.6,321.36,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61111.73,36551.56,97663.29,0.0,0.0
2026-06-05T00:50:02.515+00:00,93371,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.166,2.67,619.92,320.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61191.7,36592.89,97784.59,0.0,0.0
2026-06-05T00:50:02.646+00:00,93500,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.18,2.671,621.6,320.52,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61271.89,36634.24,97906.12,0.0,0.0
2026-06-05T00:50:02.796+00:00,93629,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.169,2.665,620.28,319.8,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61351.9,36675.49,98027.39,0.0,0.0
2026-06-05T00:50:02.984+00:00,93759,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.173,2.67,620.76,320.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61432.6,36717.14,98149.75,0.0,0.0
2026-06-05T00:50:03.035+00:00,93888,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.174,2.667,620.88,320.04,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61512.7,36758.43,98271.12,0.0,0.0
2026-06-05T00:50:03.163+00:00,94017,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.174,2.668,620.88,320.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61592.79,36799.73,98392.52,0.0,0.0
2026-06-05T00:50:03.293+00:00,94146,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.181,2.668,621.72,320.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61672.99,36841.03,98514.02,0.0,0.0
2026-06-05T00:50:03.422+00:00,94275,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.169,2.67,620.28,320.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61753.01,36882.36,98635.37,0.0,0.0
2026-06-05T00:50:03.625+00:00,94404,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.195,2.685,623.4,322.2,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61833.43,36923.93,98757.35,0.0,0.0
2026-06-05T00:50:03.731+00:00,94533,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.167,2.669,620.04,320.28,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61913.41,36965.24,98878.65,0.0,0.0
2026-06-05T00:50:03.810+00:00,94662,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.206,2.684,624.72,322.08,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61994.0,37006.79,99000.79,0.0,0.0
2026-06-05T00:50:03.940+00:00,94791,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.164,2.67,619.68,320.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62073.94,37048.12,99122.06,0.0,0.0
2026-06-05T00:50:04.068+00:00,94920,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.213,2.696,625.56,323.52,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62154.64,37089.86,99244.49,0.0,0.0
2026-06-05T00:50:04.267+00:00,95049,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.153,2.67,618.36,320.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62234.4,37131.19,99365.59,0.0,0.0
2026-06-05T00:50:04.372+00:00,95179,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.209,2.691,625.08,322.92,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62315.66,37173.17,99488.83,0.0,0.0
2026-06-05T00:50:04.473+00:00,95308,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.149,2.662,617.88,319.44,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62395.37,37214.37,99609.75,0.0,0.0
2026-06-05T00:50:04.588+00:00,95437,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.213,2.695,625.56,323.4,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62476.07,37256.09,99732.16,0.0,0.0
2026-06-05T00:50:04.715+00:00,95566,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.148,2.666,617.76,319.92,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62555.76,37297.36,99853.12,0.0,0.0
2026-06-05T00:50:04.846+00:00,95695,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.204,2.685,624.48,322.2,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62636.32,37338.93,99975.24,0.0,0.0
2026-06-05T00:50:05.059+00:00,95824,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.156,2.665,618.72,319.8,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62716.13,37380.18,100096.31,0.0,0.0
2026-06-05T00:50:05.163+00:00,95953,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.208,2.693,624.96,323.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62796.75,37421.87,100218.62,0.0,0.0
2026-06-05T00:50:05.265+00:00,96082,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.163,2.666,619.56,319.92,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62876.67,37463.14,100339.81,0.0,0.0
2026-06-05T00:50:05.362+00:00,96211,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.206,2.69,624.72,322.8,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,62957.26,37504.78,100462.04,0.0,0.0
2026-06-05T00:50:05.493+00:00,96340,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.175,2.677,621.0,321.24,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63037.37,37546.22,100583.59,0.0,0.0
2026-06-05T00:50:05.620+00:00,96470,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.208,2.693,624.96,323.16,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63118.62,37588.23,100706.85,0.0,0.0
2026-06-05T00:50:05.800+00:00,96600,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.184,2.676,622.08,321.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63199.49,37629.98,100829.46,0.0,0.0
2026-06-05T00:50:05.898+00:00,96729,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.208,2.689,624.96,322.68,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63280.11,37671.6,100951.71,0.0,0.0
2026-06-05T00:50:06.009+00:00,96858,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.192,2.677,623.04,321.24,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63360.48,37713.04,101073.52,0.0,0.0
2026-06-05T00:50:06.140+00:00,96987,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.203,2.684,624.36,322.08,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63441.02,37754.59,101195.61,0.0,0.0
2026-06-05T00:50:06.267+00:00,97116,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.199,2.676,623.88,321.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63521.5,37796.01,101317.52,0.0,0.0
2026-06-05T00:50:06.398+00:00,97245,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.199,2.68,623.88,321.6,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63601.98,37837.5,101439.48,0.0,0.0
2026-06-05T00:50:06.526+00:00,97374,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.201,2.676,624.12,321.12,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63682.49,37878.93,101561.42,0.0,0.0
2026-06-05T00:50:06.716+00:00,97503,996060cc-1738-4269-9a35-58ffa0c7dd73,,10,FAULT,0x04C0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST,0,1,1,0,0,0,0.0,0.0,0.0,5.194,2.681,623.28,321.72,-25.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,63762.9,37920.43,101683.33,0.0,0.0
